# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=393163 localSenderId=1012110217 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=34051404852565 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=99798 (diagnostic omissions are not packet drops)
1012110217,64933,out,4,26d9e7e3,stun|tunnel|stableKnown,87,24875,43113,0.000,-1,-1,917,-1,-1,-1,-1,-1,-1,-1,-1,0,34051403934719,34051404852565,34051403839026,34051403934719,34051404852565,0,0,0,0,send_only
917044624,66156,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,16.667,-1,-1,-1,-1,-1,-1,-1,216,55,263,318,0,0,0,29026523567345,29026523603652,29026523664498,1788943690014221732,34051421519950,34051421575334,34051421838488,rx_written
1012110217,64934,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,37.935,37934,50,520,-1,-1,-1,-1,-1,-1,-1,-1,34051442216565,34051442267411,34051442787411,34051442216565,34051442267411,34051442787411,0,0,0,0,sent_no_rx
917044624,66157,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,55.040,37836,-1,-1,-1,-1,-1,38183,406,74,446,520,0,0,0,29026561383960,29026561420498,29026561500806,1788943690052404809,34051459892873,34051459967334,34051460413488,rx_written
1012110217,64935,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,76.235,38300,52,117,333,-1,-1,-1,-1,-1,-1,-1,34051480917565,34051480970103,34051481088026,34051480917565,34051480970103,34051481088026,0,0,0,0,sent_no_rx
917044624,66158,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,99.050,38325,-1,-1,-1,-1,-1,44137,278,73,496,569,0,0,0,29026599718114,29026599755575,29026599826729,1788943690096542117,34051503902180,34051503975719,34051504472026,rx_written
1012110217,64936,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,117.201,40965,58,108,-1,-1,-1,-1,-1,-1,-1,-1,34051521886488,34051521944873,34051522053488,34051521886488,34051521944873,34051522053488,0,0,0,0,sent_no_rx
917044624,66159,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,135.593,38724,-1,-1,-1,-1,-1,36584,237,32,182,214,0,0,0,29026638095883,29026638134037,29026638551652,1788943690133127040,34051540445257,34051540477873,34051540660026,rx_written
1012110217,64937,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,155.588,38387,71,68,136,-1,-1,-1,-1,-1,-1,-1,34051560301565,34051560372873,34051560440950,34051560301565,34051560372873,34051560440950,0,0,0,0,sent_no_rx
917044624,66160,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,170.823,38403,-1,-1,-1,-1,-1,35232,234,45,1169,1214,0,0,0,29026676812191,29026676852883,29026676954652,1788943690168359347,34051575675411,34051575720950,34051576890103,rx_written
1012110217,64938,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,195.878,40290,47,95,-1,-1,-1,-1,-1,-1,-1,-1,34051600588334,34051600635642,34051600731026,34051600588334,34051600635642,34051600731026,0,0,0,0,sent_no_rx
917044624,66161,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,93,43113,24875,211.318,38583,-1,-1,-1,-1,-1,38222,2507,40,1015,1056,0,0,0,29026715374114,29026715420498,29026715537729,1788943690206582117,34051616170796,34051616211026,34051617226796,rx_written
1012110217,64939,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,244.827,48948,52,1681,-1,-1,-1,-1,-1,-1,-1,-1,34051647946103,34051647998103,34051649679642,34051647946103,34051647998103,34051649679642,0,0,0,0,sent_no_rx
917044624,66162,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,247.935,38689,-1,-1,-1,-1,-1,38676,448,33,2198,2232,0,0,0,29026754111652,29026754149806,29026754227268,1788943690245258117,34051652787950,34051652821180,34051655019950,rx_written
1012110217,64940,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,94,24875,43113,275.766,30939,31,73,-1,-1,-1,-1,-1,-1,-1,-1,34051680513488,34051680545180,34051680619026,34051680513488,34051680545180,34051680619026,0,0,0,0,sent_no_rx
917044624,66163,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,93,43113,24875,286.226,38608,-1,-1,-1,-1,-1,38428,310,43,1060,1104,0,0,0,29026792682421,29026792729191,29026792835345,1788943690283687040,34051691078719,34051691122488,34051692183334,rx_written
1012110217,64941,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,93,24875,43113,315.363,39597,31,1304,-1,-1,-1,-1,-1,-1,-1,-1,34051718879950,34051718911642,34051720216026,34051718879950,34051718911642,34051720216026,0,0,0,0,sent_no_rx
917044624,66164,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,324.830,38712,-1,-1,-1,-1,-1,38714,200,39,200,239,0,0,0,29026831388883,29026831428883,29026831547345,1788943690322401424,34051729682719,34051729721873,34051729922103,rx_written
1012110217,64942,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,358.411,43047,126,79,-1,-1,-1,-1,-1,-1,-1,-1,34051763057488,34051763184026,34051763263411,34051763057488,34051763184026,34051763263411,0,0,0,0,sent_no_rx
917044624,66165,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,364.863,39873,-1,-1,-1,-1,-1,39878,353,92,368,461,0,0,0,29026871274421,29026871317806,29026871420575,1788943690362279963,34051769715950,34051769808334,34051770177257,rx_written
1012110217,64943,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,396.378,37967,38,110,-1,-1,-1,-1,-1,-1,-1,-1,34051801081565,34051801119950,34051801230488,34051801081565,34051801119950,34051801230488,0,0,0,0,sent_no_rx
917044624,66166,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,403.345,38475,-1,-1,-1,-1,-1,38490,345,43,589,633,0,0,0,29026909761421,29026909810345,29026909896191,1788943690400770655,34051808197488,34051808241180,34051808830796,rx_written
1012110217,64944,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,435.113,38734,38,74,-1,-1,-1,-1,-1,-1,-1,-1,34051839851950,34051839890411,34051839965257,34051839851950,34051839890411,34051839965257,0,0,0,0,sent_no_rx
917044624,66167,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,442.710,38899,-1,-1,-1,-1,-1,39439,271,33,444,478,0,0,0,29026948668191,29026948711960,29026948795575,1788943690440210347,34051847562796,34051847596257,34051848041180,rx_written
1012110217,64945,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,476.363,41250,39,294,-1,-1,-1,-1,-1,-1,-1,-1,34051880881257,34051880921180,34051881215719,34051880881257,34051880921180,34051881215719,0,0,0,0,sent_no_rx
917044624,66168,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,481.726,39198,-1,-1,-1,-1,-1,39029,257,72,626,699,0,0,0,29026987884806,29026987922652,29026987994037,1788943690479239578,34051886578488,34051886651103,34051887277796,rx_written
1012110217,64946,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,517.617,41253,42,3893,-1,-1,-1,-1,-1,-1,-1,-1,34051918533180,34051918576026,34051922469488,34051918533180,34051918576026,34051922469488,0,0,0,0,sent_no_rx
917044624,66169,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,519.938,38577,-1,-1,-1,-1,-1,38239,230,57,1543,1600,0,0,0,29027026456191,29027026498037,29027026571037,1788943690517479271,34051924790796,34051924847950,34051926391642,rx_written
1012110217,64947,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,553.283,35665,61,140,290,-1,-1,-1,-1,-1,-1,-1,34051957933488,34051957995026,34051958135334,34051957933488,34051957995026,34051958135334,0,0,0,0,sent_no_rx
917044624,66170,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,562.244,39084,-1,-1,-1,-1,-1,40638,1898,56,8181,8238,0,0,0,29027064971883,29027065020498,29027065655883,1788943690558117424,34051967096950,34051967153565,34051975335026,rx_written
1012110217,64948,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,593.259,39976,42,112,-1,-1,-1,-1,-1,-1,-1,-1,34051997956565,34051997999103,34051998111719,34051997956565,34051997999103,34051998111719,0,0,0,0,sent_no_rx
917044624,66171,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,599.397,38225,-1,-1,-1,-1,-1,38708,342,143,363,506,0,0,0,29027103745498,29027103770960,29027103881806,1788943690596826040,34052004249488,34052004392565,34052004755719,rx_written
1012110217,64949,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,636.022,42763,856,1197,-1,-1,-1,-1,-1,-1,-1,-1,34052038820257,34052039676873,34052040874719,34052038820257,34052039676873,34052040874719,0,0,0,0,sent_no_rx
917044624,66172,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,640.019,38265,-1,-1,-1,-1,-1,37246,3717,43,935,979,0,0,0,29027142014652,29027142059268,29027142147575,1788943690634072194,34052044871334,34052044915103,34052045850411,rx_written
1012110217,64950,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,677.764,41741,53,615,1001,-1,-1,-1,-1,-1,-1,-1,34052081947719,34052082001180,34052082616334,34052081947719,34052082001180,34052082616334,0,0,0,0,sent_no_rx
917044624,66173,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,678.010,38264,-1,-1,-1,-1,-1,38046,3662,35,387,423,0,0,0,29027180312883,29027180347575,29027180412498,1788943690672118732,34052082863026,34052082898796,34052083286103,rx_written
1012110217,64951,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,719.026,41262,49,130,-1,-1,-1,-1,-1,-1,-1,-1,34052123699334,34052123748642,34052123878796,34052123699334,34052123748642,34052123878796,0,0,0,0,sent_no_rx
917044624,66174,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,719.275,38886,-1,-1,-1,-1,-1,43326,1601,31,603,635,0,0,0,29027219168498,29027219205114,29027219299268,1788943690715445501,34052124127719,34052124159642,34052124763411,rx_written
917044624,66175,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,752.131,38696,-1,-1,-1,-1,-1,34223,233,39,255,294,0,0,0,29027257870960,29027257906345,29027257995268,1788943690749669194,34052156983719,34052157022719,34052157278411,rx_written
1012110217,64952,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,757.989,38963,45,1101,-1,-1,-1,-1,-1,-1,-1,-1,34052161695103,34052161740642,34052162841873,34052161695103,34052161740642,34052162841873,0,0,0,0,sent_no_rx
917044624,66176,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,88,43113,24875,794.783,39153,-1,-1,-1,-1,-1,40576,2308,35,245,280,0,0,0,29027296731960,29027296775883,29027297149114,1788943690790245809,34052199635411,34052199670719,34052199916257,rx_written
1012110217,64953,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,88,24875,43113,797.956,39966,43,1445,462,-1,-1,-1,-1,-1,-1,-1,34052201319411,34052201362796,34052202808642,34052201319411,34052201362796,34052202808642,0,0,0,0,sent_no_rx
917044624,66177,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,93,43113,24875,834.098,39086,-1,-1,-1,-1,-1,38910,2713,39,2460,2499,0,0,0,29027335988806,29027336095652,29027336235575,1788943690829156194,34052238950180,34052238989180,34052241449180,rx_written
1012110217,64954,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,93,24875,43113,836.579,38623,43,615,-1,-1,-1,-1,-1,-1,-1,-1,34052240773488,34052240816950,34052241431950,34052240773488,34052240816950,34052241431950,0,0,0,0,sent_no_rx
917044624,66178,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,867.382,37691,-1,-1,-1,-1,-1,35654,343,112,455,567,0,0,0,29027373782422,29027373821498,29027373926729,1788943690864810655,34052272234796,34052272347334,34052272802411,rx_written
1012110217,64955,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,874.748,38168,37,116,-1,-1,-1,-1,-1,-1,-1,-1,34052279447026,34052279484026,34052279600565,34052279447026,34052279484026,34052279600565,0,0,0,0,sent_no_rx
917044624,66179,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,905.886,37800,-1,-1,-1,-1,-1,37895,951,50,318,369,0,0,0,29027411590114,29027411636191,29027411727345,1788943690902705732,34052310738488,34052310789180,34052311108026,rx_written
1012110217,64956,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,914.069,39320,38,349,191,-1,-1,-1,-1,-1,-1,-1,34052318532565,34052318571334,34052318921180,34052318532565,34052318571334,34052318921180,0,0,0,0,sent_no_rx
917044624,66180,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,945.338,38455,-1,-1,-1,-1,-1,39482,921,39,250,289,0,0,0,29027450036268,29027450111883,29027450183037,1788943690942188271,34052350190796,34052350229796,34052350480257,rx_written
1012110217,64957,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,960.159,46090,535,1438,227,-1,-1,-1,-1,-1,-1,-1,34052363037873,34052363573488,34052365012026,34052363037873,34052363573488,34052365012026,0,0,0,0,sent_no_rx
917044624,66181,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,982.765,38407,-1,-1,-1,-1,-1,37323,1024,52,211,263,0,0,0,29027488455883,29027488501422,29027488590345,1788943690979511347,34052387617257,34052387669565,34052387880565,rx_written
1012110217,64958,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1003.666,43506,49,119,184,-1,-1,-1,-1,-1,-1,-1,34052408349257,34052408399103,34052408518719,34052408349257,34052408399103,34052408518719,0,0,0,0,sent_no_rx
917044624,66182,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1020.983,38419,-1,-1,-1,-1,-1,38890,352,71,315,386,0,0,0,29027526882345,29027526922345,29027527010037,1788943691018401732,34052425835411,34052425906411,34052426222180,rx_written
1012110217,64959,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1042.945,39278,35,139,-1,-1,-1,-1,-1,-1,-1,-1,34052447621796,34052447657565,34052447797180,34052447621796,34052447657565,34052447797180,0,0,0,0,sent_no_rx
917044624,66183,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1059.830,38475,-1,-1,-1,-1,-1,38781,418,36,505,542,0,0,0,29027565290422,29027565329729,29027565485422,1788943691057183040,34052464682180,34052464718488,34052465224257,rx_written
1012110217,64960,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1088.694,45749,80,599,263,-1,-1,-1,-1,-1,-1,-1,34052492866796,34052492947719,34052493546796,34052492866796,34052492947719,34052493546796,0,0,0,0,sent_no_rx
917044624,66184,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1098.499,38276,-1,-1,-1,-1,-1,38907,180,37,235,273,0,0,0,29027603640498,29027603678652,29027603761498,1788943691096090040,34052503351719,34052503389565,34052503624873,rx_written
1012110217,64961,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1127.832,39137,41,872,163,-1,-1,-1,-1,-1,-1,-1,34052531771103,34052531812334,34052532684334,34052531771103,34052531812334,34052532684334,0,0,0,0,sent_no_rx
917044624,66185,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1139.558,39146,-1,-1,-1,-1,-1,41045,193,33,199,233,0,0,0,29027641456575,29027641483345,29027642907960,1788943691137135963,34052544410411,34052544444026,34052544643411,rx_written
1012110217,64962,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1166.953,39121,46,127,186,-1,-1,-1,-1,-1,-1,-1,34052571631411,34052571677796,34052571805565,34052571631411,34052571677796,34052571805565,0,0,0,0,sent_no_rx
917044624,66186,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1172.426,36418,-1,-1,-1,-1,-1,32902,159,32,196,229,0,0,0,29027679218960,29027679253114,29027679326422,1788943691170038732,34052577279026,34052577311642,34052577508565,rx_written
1012110217,64963,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1209.494,42540,42,1972,-1,-1,-1,-1,-1,-1,-1,-1,34052612331642,34052612373796,34052614346180,34052612331642,34052612373796,34052614346180,0,0,0,0,sent_no_rx
917044624,66187,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1210.286,37869,-1,-1,-1,-1,-1,37823,196,31,189,220,0,0,0,29027717036498,29027717108883,29027717195960,1788943691207862040,34052615139026,34052615170180,34052615359411,rx_written
917044624,66188,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1248.363,37912,-1,-1,-1,-1,-1,37758,513,37,242,279,0,0,0,29027754982652,29027755033114,29027755108575,1788943691245620501,34052653215411,34052653252642,34052653494796,rx_written
1012110217,64964,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1252.946,43452,42,104,-1,-1,-1,-1,-1,-1,-1,-1,34052657651103,34052657693565,34052657798488,34052657651103,34052657693565,34052657798488,0,0,0,0,sent_no_rx
917044624,66189,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,87,43113,24875,1286.331,38004,-1,-1,-1,-1,-1,38195,286,36,231,267,0,0,0,29027792976883,29027793016268,29027793113422,1788943691283816194,34052691183642,34052691219642,34052691451027,rx_written
1012110217,64965,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,87,24875,43113,1291.695,38748,40,136,-1,-1,-1,-1,-1,-1,-1,-1,34052696370103,34052696410796,34052696547334,34052696370103,34052696410796,34052696547334,0,0,0,0,sent_no_rx
917044624,66190,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,88,43113,24875,1326.013,38352,-1,-1,-1,-1,-1,39712,255,88,2652,2740,0,0,0,29027831316268,29027831367575,29027831465806,1788943691323528578,34052730865565,34052730953873,34052733606103,rx_written
1012110217,64966,out,4,26d9e7e3,stun|peerFab|tunnel|stableKnown,93,24875,43113,1330.989,39293,38,96,-1,-1,-1,-1,-1,-1,-1,-1,34052735705796,34052735744642,34052735841257,34052735705796,34052735744642,34052735841257,0,0,0,0,sent_no_rx
917044624,66191,in,4,f7f189af,stun|tunnel|fromPeer|inject|stableKnown,93,43113,24875,1363.927,39287,-1,-1,-1,-1,-1,37968,200,47,1752,1799,0,0,0,29027870619883,29027870665422,29027870753114,1788943691361496809,34052768779103,34052768826796,34052770578796,rx_written
