# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=15985 localSenderId=1006440088 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=286753422589860 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=8755 (diagnostic omissions are not packet drops)
1006440088,3107,out,4,e39b9fba,stun|tunnel|stableKnown,91,31822,36945,0.000,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,-1,0,286753422533553,286753422589860,286753422499707,286753422533553,286753422589860,0,0,0,0,send_only
111064817,2236,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,98,36945,31822,23.441,-1,-1,-1,-1,-1,-1,-1,160,41,178,219,0,0,0,127412920593824,127412920645209,127412920800593,1789801853293802332,286753446030399,286753446071707,286753446250168,rx_written
1006440088,3108,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,98,31822,36945,36.585,36584,83,63,-1,-1,-1,-1,-1,-1,-1,-1,286753459027091,286753459110783,286753459174476,286753459027091,286753459110783,286753459174476,0,0,0,0,sent_no_rx
1006440088,3109,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,111,31822,36945,74.870,38284,32,100,-1,-1,-1,-1,-1,-1,-1,-1,286753497326707,286753497358783,286753497459399,286753497326707,286753497358783,286753497459399,0,0,0,0,sent_no_rx
111064817,2237,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,98,36945,31822,94.218,70792,-1,-1,-1,-1,-1,70814,123,19,139,159,0,0,0,127412991093901,127412991129286,127412991592901,1789801853364616793,286753516807630,286753516827399,286753516967091,rx_written
1006440088,3110,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,104,31822,36945,112.182,37312,34,388,125,-1,-1,-1,-1,-1,-1,-1,286753534348322,286753534383091,286753534772014,286753534348322,286753534383091,286753534772014,0,0,0,0,sent_no_rx
111064817,2238,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,98,36945,31822,124.898,29905,-1,-1,-1,-1,-1,30495,308,42,213,255,0,0,0,127413020215132,127413020260978,127413021498517,1789801853395111870,286753547487630,286753547530399,286753547743399,rx_written
1006440088,3111,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,102,31822,36945,148.376,36193,31,148,113,-1,-1,-1,-1,-1,-1,-1,286753570785553,286753570817476,286753570965553,286753570785553,286753570817476,286753570965553,0,0,0,0,sent_no_rx
1006440088,3112,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,113,31822,36945,184.887,36511,32,59,-1,-1,-1,-1,-1,-1,-1,-1,286753607385245,286753607417476,286753607476630,286753607385245,286753607417476,286753607476630,0,0,0,0,sent_no_rx
111064817,2239,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,98,36945,31822,197.357,70600,-1,-1,-1,-1,-1,72593,173,38,224,262,0,0,0,127413089988055,127413090032363,127413092098517,1789801853467705716,286753619946476,286753619984860,286753620208860,rx_written
1006440088,3113,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,98,31822,36945,220.866,35979,29,52,-1,-1,-1,-1,-1,-1,-1,-1,286753643373860,286753643403707,286753643456322,286753643373860,286753643403707,286753643456322,0,0,0,0,sent_no_rx
111064817,2240,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,98,36945,31822,238.031,43081,-1,-1,-1,-1,-1,40660,186,44,206,251,0,0,0,127413134887132,127413134963363,127413135179747,1789801853508366409,286753660620553,286753660665476,286753660872014,rx_written
1006440088,3114,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,102,31822,36945,258.617,37751,34,107,-1,-1,-1,-1,-1,-1,-1,-1,286753681065860,286753681100245,286753681207322,286753681065860,286753681100245,286753681207322,0,0,0,0,sent_no_rx
111064817,2241,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,101,36945,31822,292.081,54026,-1,-1,-1,-1,-1,54092,143,36,152,188,0,0,0,127413184905593,127413184962824,127413189205824,1789801853562459332,286753714670399,286753714706784,286753714858784,rx_written
1006440088,3115,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,111,31822,36945,296.190,37572,38,123,72,-1,-1,-1,-1,-1,-1,-1,286753718618399,286753718656937,286753718780245,286753718618399,286753718656937,286753718780245,0,0,0,0,sent_no_rx
111064817,2242,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,111,36945,31822,321.614,29772,-1,-1,-1,-1,-1,29530,147,81,177,258,0,0,0,127413217946517,127413217982209,127413218978209,1789801853591989793,286753744204245,286753744285553,286753744463091,rx_written
1006440088,3116,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,118,31822,36945,333.440,37249,31,92,111,-1,-1,-1,-1,-1,-1,-1,286753755906476,286753755937860,286753756030091,286753755906476,286753755937860,286753756030091,0,0,0,0,sent_no_rx
1006440088,3117,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,134,31822,36945,371.726,38285,32,73,105,-1,-1,-1,-1,-1,-1,-1,286753794210399,286753794242784,286753794315937,286753794210399,286753794242784,286753794315937,0,0,0,0,sent_no_rx
111064817,2243,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,117,36945,31822,387.095,64047,-1,-1,-1,-1,-1,65460,167,43,163,206,0,0,0,127413282767055,127413282844670,127413283025517,1789801853657449793,286753809685168,286753809728937,286753809892014,rx_written
111064817,2244,in,4,5734027a,stun|tunnel|fromPeer|inject|stableKnown,109,36945,31822,399.591,13828,-1,-1,-1,-1,-1,12420,242,43,210,253,0,0,0,127413296641593,127413296696670,127413296854440,1789801853669870332,286753822180860,286753822224245,286753822434399,rx_written
1006440088,3118,out,4,e39b9fba,stun|peerFab|tunnel|stableKnown,114,31822,36945,408.154,36428,37,83,107,-1,-1,-1,-1,-1,-1,-1,286753830623322,286753830660553,286753830743937,286753830623322,286753830660553,286753830743937,0,0,0,0,sent_no_rx
