# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=46813 localSenderId=1681286904 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=301165348648873 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=14578 (diagnostic omissions are not packet drops)
1681286904,7854,out,4,b0d0c641,stun|tunnel|stableKnown,91,4532,8002,0.000,-1,-1,172,-1,-1,-1,-1,-1,-1,-1,-1,0,301165348476873,301165348648873,301165348445258,301165348476873,301165348648873,0,0,0,0,send_only
421496100,7832,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,15.064,-1,-1,-1,-1,-1,-1,-1,244,52,115,167,0,0,0,6696702781013,6696702851706,6696704494552,1789816887604019235,301165363712950,301165363765258,301165363880258,rx_written
1681286904,7855,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,91,4532,8002,36.838,36838,32,135,180,-1,-1,-1,-1,-1,-1,-1,301165385319104,301165385351643,301165385487027,301165385319104,301165385351643,301165385487027,0,0,0,0,sent_no_rx
421496100,7833,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,45.427,30627,-1,-1,-1,-1,-1,30469,137,49,286,336,0,0,0,6696734944398,6696735001321,6696735121629,1789816887634488697,301165394075412,301165394125181,301165394411719,rx_written
1681286904,7856,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,91,4532,8002,74.584,37746,48,225,-1,-1,-1,-1,-1,-1,-1,-1,301165422959335,301165423008027,301165423233181,301165422959335,301165423008027,301165423233181,0,0,0,0,sent_no_rx
421496100,7834,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,83.408,38056,-1,-1,-1,-1,-1,37957,160,46,210,257,0,0,0,6696772992398,6696773042244,6696773178475,1789816887672446543,301165432056873,301165432103719,301165432314104,rx_written
1681286904,7857,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,602,4532,8002,111.618,37033,47,398,197,-1,-1,-1,-1,-1,-1,-1,301165459821489,301165459868873,301165460267104,301165459821489,301165459868873,301165460267104,0,0,0,0,sent_no_rx
421496100,7835,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,107,8002,4532,134.893,51716,-1,-1,-1,-1,-1,51517,128,43,161,205,0,0,0,6696824740706,6696824789013,6696824894552,1789816887723964389,301165483541796,301165483585258,301165483747104,rx_written
1681286904,7858,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,345,4532,8002,147.720,36102,41,116,-1,-1,-1,-1,-1,-1,-1,-1,301165496210796,301165496252335,301165496369181,301165496210796,301165496252335,301165496369181,0,0,0,0,sent_no_rx
421496100,7836,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,157.707,22204,-1,-1,-1,-1,-1,22607,334,52,206,259,0,0,0,6696845318782,6696845368398,6696847099398,1789816887746572158,301165506355643,301165506408566,301165506615412,rx_written
1681286904,7859,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,189,4532,8002,184.150,36429,52,144,164,-1,-1,-1,-1,-1,-1,-1,301165532602181,301165532654412,301165532799027,301165532602181,301165532654412,301165532799027,0,0,0,0,sent_no_rx
421496100,7837,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,195.296,36868,-1,-1,-1,-1,-1,37725,197,175,370,545,0,0,0,6696883824090,6696883860936,6696883967706,1789816887784297697,301165543944643,301165544119643,301165544490489,rx_written
1681286904,7860,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,210,4532,8002,222.405,38254,52,140,-1,-1,-1,-1,-1,-1,-1,-1,301165570859719,301165570912643,301165571053489,301165570859719,301165570912643,301165571053489,0,0,0,0,sent_no_rx
421496100,7838,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,231.618,37496,-1,-1,-1,-1,-1,36323,196,55,278,333,0,0,0,6696921322244,6696921372398,6696921464013,1789816887820621081,301165580266719,301165580321873,301165580600643,rx_written
1681286904,7861,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,222,4532,8002,259.577,37172,44,117,-1,-1,-1,-1,-1,-1,-1,-1,301165608064258,301165608108566,301165608225873,301165608064258,301165608108566,301165608225873,0,0,0,0,sent_no_rx
421496100,7839,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,273.688,41694,-1,-1,-1,-1,-1,42043,222,86,401,487,0,0,0,6696962930475,6696962972936,6696963158167,1789816887862664774,301165622337258,301165622423719,301165622825181,rx_written
1681286904,7862,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,212,4532,8002,299.005,39427,33,72,-1,-1,-1,-1,-1,-1,-1,-1,301165647547027,301165647580643,301165647653489,301165647547027,301165647580643,301165647653489,0,0,0,0,sent_no_rx
421496100,7840,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,304.479,31303,-1,-1,-1,-1,-1,30877,135,69,169,239,0,0,0,6696994298859,6696994355782,6696994461244,1789816887893542543,301165653127719,301165653197489,301165653367412,rx_written
1681286904,7863,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,197,4532,8002,334.700,35695,33,69,121,-1,-1,-1,-1,-1,-1,-1,301165683245873,301165683279027,301165683348873,301165683245873,301165683279027,301165683348873,0,0,0,0,sent_no_rx
421496100,7841,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,343.470,38733,-1,-1,-1,-1,-1,38924,202,60,286,347,0,0,0,6697032793936,6697032847475,6697033194244,1789816887932466851,301165692118489,301165692179104,301165692465566,rx_written
1681286904,7864,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,188,4532,8002,369.561,34860,38,83,-1,-1,-1,-1,-1,-1,-1,-1,301165718087335,301165718125796,301165718209566,301165718087335,301165718125796,301165718209566,0,0,0,0,sent_no_rx
421496100,7842,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,378.911,35314,-1,-1,-1,-1,-1,35487,155,49,200,249,0,0,0,6697068405013,6697068437013,6697068508706,1789816887967954620,301165727559719,301165727609258,301165727809489,rx_written
1681286904,7865,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,117,4532,8002,408.922,39361,109,208,-1,-1,-1,-1,-1,-1,-1,-1,301165757253181,301165757362412,301165757571104,301165757253181,301165757362412,301165757571104,0,0,0,0,sent_no_rx
421496100,7843,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,416.178,37161,-1,-1,-1,-1,-1,37251,171,60,271,331,0,0,0,6697105489936,6697105542475,6697105670244,1789816888005205927,301165764827104,301165764887335,301165765158412,rx_written
1681286904,7866,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,91,4532,8002,446.029,37106,44,112,-1,-1,-1,-1,-1,-1,-1,-1,301165794520950,301165794565873,301165794677873,301165794520950,301165794565873,301165794677873,0,0,0,0,sent_no_rx
421496100,7844,in,4,473197fd,stun|tunnel|fromPeer|inject|stableKnown,91,8002,4532,451.981,35960,-1,-1,-1,-1,-1,35772,202,75,345,420,0,0,0,6697141505629,6697141564090,6697141631167,1789816888040977927,301165800630104,301165800705258,301165801050489,rx_written
1681286904,7867,out,4,b0d0c641,stun|peerFab|tunnel|stableKnown,96,4532,8002,482.040,36011,51,234,-1,-1,-1,-1,-1,-1,-1,-1,301165830402489,301165830454412,301165830688950,301165830402489,301165830454412,301165830688950,0,0,0,0,sent_no_rx
