# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=344440 localSenderId=1012110217 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=33479826409146 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=87713 (diagnostic omissions are not packet drops)
1012110217,57266,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,0.000,-1,36,100,-1,-1,-1,-1,-1,-1,-1,-1,33479826271377,33479826308300,33479826409146,33479826271377,33479826308300,33479826409146,0,0,0,0,sent_no_rx
917044624,57573,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,116,43113,45067,7.595,-1,-1,-1,-1,-1,-1,-1,562,78,1217,1295,0,0,0,28454930753080,28454930791618,28454931353387,1788943118426359313,33479834003685,33479834081762,33479835299069,rx_written
1012110217,57267,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,35.423,35423,25,84,174,-1,-1,-1,-1,-1,-1,-1,33479861722069,33479861747685,33479861832608,33479861722069,33479861747685,33479861832608,0,0,0,0,sent_no_rx
917044624,57574,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,116,43113,45067,38.014,33052,-1,-1,-1,-1,-1,30292,690,38,442,480,0,0,0,28454964303541,28454964338695,28454964405772,1788943118456651544,33479864422762,33479864461531,33479864903608,rx_written
1012110217,57268,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,72.885,37461,40,92,152,-1,-1,-1,-1,-1,-1,-1,33479899161762,33479899202069,33479899294069,33479899161762,33479899202069,33479899294069,0,0,0,0,sent_no_rx
917044624,57575,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,116,43113,45067,76.191,38321,-1,-1,-1,-1,-1,38648,218,166,289,456,0,0,0,28455002566003,28455002605157,28455002727003,1788943118495300467,33479902599915,33479902766685,33479903056608,rx_written
1012110217,57269,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,109.954,37069,54,95,-1,-1,-1,-1,-1,-1,-1,-1,33479936212915,33479936267608,33479936363069,33479936212915,33479936267608,33479936363069,0,0,0,0,sent_no_rx
917044624,57576,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,120,43113,45067,112.701,36491,-1,-1,-1,-1,-1,36476,252,801,411,1212,0,0,0,28455039089695,28455039127003,28455039218695,1788943118531776467,33479939110069,33479939911377,33479940322377,rx_written
1012110217,57270,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,145.736,35781,97,79,156,-1,-1,-1,-1,-1,-1,-1,33479971967992,33479972065762,33479972144915,33479971967992,33479972065762,33479972144915,0,0,0,0,sent_no_rx
917044624,57577,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,120,43113,45067,148.417,35854,-1,-1,-1,-1,-1,35806,162,30,230,261,0,0,0,28455074962310,28455075005080,28455075072772,1788943118567583313,33479974826377,33479974857146,33479975087992,rx_written
1012110217,57271,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,183.469,37733,43,208,153,-1,-1,-1,-1,-1,-1,-1,33480009626762,33480009670146,33480009878377,33480009626762,33480009670146,33480009878377,0,0,0,0,sent_no_rx
917044624,57578,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,116,43113,45067,192.024,43952,-1,-1,-1,-1,-1,43566,202,59,466,525,0,0,0,28455113140234,28455113184849,28455119025157,1788943118611149467,33480018432915,33480018491992,33480018958454,rx_written
1012110217,57272,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,122,45067,43113,222.227,38757,41,127,-1,-1,-1,-1,-1,-1,-1,-1,33480048466992,33480048507992,33480048635685,33480048466992,33480048507992,33480048635685,0,0,0,0,sent_no_rx
917044624,57579,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,118,43113,45067,223.868,31414,-1,-1,-1,-1,-1,31770,275,49,300,349,0,0,0,28455150293772,28455150340849,28455150439926,1788943118642920236,33480050276915,33480050326146,33480050626377,rx_written
1012110217,57273,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,260.652,38425,44,178,-1,-1,-1,-1,-1,-1,-1,-1,33480086838992,33480086883069,33480087061454,33480086838992,33480086883069,33480087061454,0,0,0,0,sent_no_rx
917044624,57580,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,113,43113,45067,260.440,35323,-1,-1,-1,-1,-1,36663,184,107,2136,2244,0,0,0,28455185671234,28455185704157,28455185762926,1788943118679583313,33480086849454,33480086957223,33480089093762,rx_written
1012110217,57274,out,4,6d0f647e,stun|peerFab|tunnel|stableKnown,116,45067,43113,294.816,34163,36,77,148,-1,-1,-1,-1,-1,-1,-1,33480121111300,33480121147608,33480121224915,33480121111300,33480121147608,33480121224915,0,0,0,0,sent_no_rx
917044624,57581,in,4,f0ba2ede,stun|tunnel|fromPeer|inject|stableKnown,113,43113,45067,297.723,38781,-1,-1,-1,-1,-1,37231,236,51,268,320,0,0,0,28455224364464,28455224420234,28455224543926,1788943118716814698,33480124132223,33480124183915,33480124452223,rx_written
