# wifi_truth_trace version=2 packets=10923 capturedEvents=32768 overwritten=73012 localSenderId=1515960697 kernelRxTs=enabled txKernelTs=enabled gameplayStartNs=332701354248676 gameplayThresholdPps=20
# sender_id,seq,dir,ipver,flow_hash,flags,len,sport,dport,rel_ms,sender_delta_us,tx_tun_to_classify_us,tx_classify_to_send_us,tx_user_to_sched_us,tx_user_to_soft_us,tx_sched_to_soft_us,rx_kernel_delta_us,rx_kernel_to_user_us,rx_user_to_enqueue_us,rx_enqueue_to_write_us,rx_user_to_tun_write_us,tun_read_ns,classified_ns,send_call_ns,sender_t0_ns,sender_s1_ns,sender_send_attempt_ns,rx_kernel_rt_ns,rx_user_ns,enqueue_ns,tun_write_ns,status
# liveSnapshot=true snapshotSkipped=0 diagnosticWritesSkipped=20855 (diagnostic omissions are not packet drops)
664677906,12130,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,116,46745,31898,388.213,46907,-1,-1,-1,-1,-1,47502,128,42,197,240,0,0,0,43159795732648,43159795768879,43159795860264,1789854274865974617,332701742461291,332701742504061,332701742701907,rx_written
664677906,12131,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,116,46745,31898,396.277,8614,-1,-1,-1,-1,-1,8063,128,45,205,251,0,0,0,43159804289879,43159804316648,43159804474417,1789854274874038540,332701750525522,332701750571368,332701750776907,rx_written
1515960697,12229,out,4,1706a003,stun|peerFab|tunnel|stableKnown,108,31898,46745,408.273,34717,36,180,-1,-1,-1,-1,-1,-1,-1,-1,332701762303984,332701762340676,332701762521291,332701762303984,332701762340676,332701762521291,0,0,0,0,sent_no_rx
664677906,12132,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,438.624,42565,-1,-1,-1,-1,-1,42349,125,50,317,367,0,0,0,43159846902187,43159846939648,43159847039417,1789854274916388156,332701792872368,332701792922445,332701793239753,rx_written
1515960697,12230,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,445.942,37669,93,131,122,-1,-1,-1,-1,-1,-1,-1,332701799966138,332701800059445,332701800190753,332701799966138,332701800059445,332701800190753,0,0,0,0,sent_no_rx
664677906,12133,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,473.579,35454,-1,-1,-1,-1,-1,34949,131,46,125,171,0,0,0,43159882187648,43159882212340,43159882493879,1789854274951337925,332701827828061,332701827874753,332701827999984,rx_written
1515960697,12231,out,4,1706a003,stun|peerFab|tunnel|stableKnown,105,31898,46745,485.252,39309,31,3145,133,-1,-1,-1,-1,-1,-1,-1,332701836323753,332701836355445,332701839500599,332701836323753,332701836355445,332701839500599,0,0,0,0,sent_no_rx
664677906,12134,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,501.868,27999,-1,-1,-1,-1,-1,28276,143,43,173,217,0,0,0,43159910405879,43159910432033,43159910493571,1789854274979614617,332701856116984,332701856160907,332701856334522,rx_written
1515960697,12232,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,519.097,33845,32,98,-1,-1,-1,-1,-1,-1,-1,-1,332701873214753,332701873247676,332701873345907,332701873214753,332701873247676,332701873345907,0,0,0,0,sent_no_rx
1515960697,12233,out,4,1706a003,stun|peerFab|tunnel|stableKnown,110,31898,46745,556.214,37117,34,45,57,-1,-1,-1,-1,-1,-1,-1,332701910382830,332701910417215,332701910463138,332701910382830,332701910417215,332701910463138,0,0,0,0,sent_no_rx
664677906,12135,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,117,46745,31898,575.217,72292,-1,-1,-1,-1,-1,73365,127,45,203,248,0,0,0,43159982696264,43159982721494,43159982786494,1789854275052980079,332701929466138,332701929511368,332701929715061,rx_written
1515960697,12234,out,4,1706a003,stun|peerFab|tunnel|stableKnown,110,31898,46745,592.022,35808,34,262,-1,-1,-1,-1,-1,-1,-1,-1,332701945974215,332701946008676,332701946271138,332701945974215,332701946008676,332701946271138,0,0,0,0,sent_no_rx
664677906,12136,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,136,46745,31898,628.012,52101,-1,-1,-1,-1,-1,52712,209,63,327,390,0,0,0,43160033427417,43160033464956,43160034888033,1789854275105692386,332701982260368,332701982323368,332701982650445,rx_written
1515960697,12235,out,4,1706a003,stun|peerFab|tunnel|stableKnown,113,31898,46745,630.979,38956,36,79,116,-1,-1,-1,-1,-1,-1,-1,332701985112061,332701985148599,332701985227984,332701985112061,332701985148599,332701985227984,0,0,0,0,sent_no_rx
664677906,12137,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,659.758,33707,-1,-1,-1,-1,-1,31833,121,39,154,194,0,0,0,43160067390725,43160067420033,43160068595340,1789854275137526309,332702014006215,332702014045599,332702014200291,rx_written
1515960697,12236,out,4,1706a003,stun|peerFab|tunnel|stableKnown,102,31898,46745,667.016,36036,32,72,116,-1,-1,-1,-1,-1,-1,-1,332702021158830,332702021191676,332702021264368,332702021158830,332702021191676,332702021264368,0,0,0,0,sent_no_rx
664677906,12138,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,100,46745,31898,678.143,16118,-1,-1,-1,-1,-1,18359,146,45,235,280,0,0,0,43160084606417,43160084634187,43160084714110,1789854275155886002,332702032391368,332702032436984,332702032672291,rx_written
1515960697,12237,out,4,1706a003,stun|peerFab|tunnel|stableKnown,103,31898,46745,703.765,36749,34,276,118,-1,-1,-1,-1,-1,-1,-1,332702057702753,332702057737599,332702058014138,332702057702753,332702057737599,332702058014138,0,0,0,0,sent_no_rx
664677906,12139,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,719.230,39505,-1,-1,-1,-1,-1,41036,196,46,527,574,0,0,0,43160124119648,43160124147725,43160124219110,1789854275196922848,332702073478215,332702073524907,332702074052676,rx_written
1515960697,12238,out,4,1706a003,stun|peerFab|tunnel|stableKnown,100,31898,46745,741.032,37266,33,66,-1,-1,-1,-1,-1,-1,-1,-1,332702095179984,332702095213599,332702095280368,332702095179984,332702095213599,332702095280368,0,0,0,0,sent_no_rx
664677906,12140,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,116,46745,31898,746.811,30769,-1,-1,-1,-1,-1,27632,145,46,657,703,0,0,0,43160154855725,43160154904264,43160154988340,1789854275224555463,332702101059368,332702101105599,332702101762753,rx_written
664677906,12141,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,113,46745,31898,764.628,18278,-1,-1,-1,-1,-1,17821,140,50,255,305,0,0,0,43160173132571,43160173165571,43160173266725,1789854275242377079,332702118876368,332702118926445,332702119181599,rx_written
1515960697,12239,out,4,1706a003,stun|peerFab|tunnel|stableKnown,103,31898,46745,778.784,37752,39,207,127,-1,-1,-1,-1,-1,-1,-1,332702132785830,332702132825599,332702133032599,332702132785830,332702132825599,332702133032599,0,0,0,0,sent_no_rx
664677906,12142,in,4,9c4f900b,stun|tunnel|fromPeer|inject|stableKnown,103,46745,31898,791.267,26945,-1,-1,-1,-1,-1,26645,134,42,240,282,0,0,0,43160200115956,43160200141187,43160200212571,1789854275269022925,332702145516061,332702145558138,332702145798830,rx_written
1515960697,12240,out,4,1706a003,stun|peerFab|tunnel|stableKnown,103,31898,46745,821.650,42865,32,4574,-1,-1,-1,-1,-1,-1,-1,-1,332702171291368,332702171324061,332702175898445,332702171291368,332702171324061,332702175898445,0,0,0,0,sent_no_rx
